date,currency
2007-03-06 00:00:00,42.213
2007-03-07 00:00:00,42.13
2007-03-08 00:00:00,42.2039
2007-03-10 00:00:00,42.3286
2007-03-13 00:00:00,42.4996
2007-03-14 00:00:00,42.5775
2007-03-15 00:00:00,42.5279
2007-03-16 00:00:00,42.6174
2007-03-17 00:00:00,42.5823
2007-03-20 00:00:00,42.4502
2007-03-21 00:00:00,42.4763
2007-03-22 00:00:00,42.2615
2007-03-23 00:00:00,42.5007
2007-03-24 00:00:00,42.6884
2007-03-27 00:00:00,42.6443
2007-03-28 00:00:00,42.7029
2007-03-29 00:00:00,42.751
2007-03-30 00:00:00,42.77
2007-03-31 00:00:00,42.7424
2007-04-03 00:00:00,42.7291
2007-04-04 00:00:00,42.5192
2007-04-05 00:00:00,42.4269
2007-04-06 00:00:00,42.4688
2007-04-07 00:00:00,42.6191
2007-04-10 00:00:00,42.6131
2007-04-11 00:00:00,42.676
2007-04-12 00:00:00,42.9762
2007-04-13 00:00:00,43.034
2007-04-14 00:00:00,43.1239
2007-04-17 00:00:00,43.1749
2007-04-18 00:00:00,43.2651
2007-04-19 00:00:00,43.2416
2007-04-20 00:00:00,43.1955
2007-04-21 00:00:00,43.2387
2007-04-24 00:00:00,43.1584
2007-04-25 00:00:00,43.139
2007-04-26 00:00:00,43.2427
2007-04-27 00:00:00,43.1003
2007-04-28 00:00:00,43.0174
2007-04-29 00:00:00,43.1081
2007-05-03 00:00:00,43.1005
2007-05-04 00:00:00,43.1033
2007-05-05 00:00:00,43.0331
2007-05-08 00:00:00,43.1435
2007-05-09 00:00:00,43.1211
2007-05-11 00:00:00,42.9532
2007-05-12 00:00:00,42.6167
2007-05-15 00:00:00,42.7865
2007-05-16 00:00:00,42.6135
2007-05-17 00:00:00,42.8553
2007-05-18 00:00:00,42.6625
2007-05-19 00:00:00,42.659
2007-05-22 00:00:00,42.7462
2007-05-23 00:00:00,42.7636
2007-05-24 00:00:00,42.8748
2007-05-25 00:00:00,42.9693
2007-05-26 00:00:00,42.8989
2007-05-29 00:00:00,43.0462
2007-05-30 00:00:00,43.0016
2007-05-31 00:00:00,42.8944
2007-06-01 00:00:00,42.683
2007-06-02 00:00:00,42.947
2007-06-05 00:00:00,42.9777
2007-06-06 00:00:00,43.2017
2007-06-07 00:00:00,43.2687
2007-06-08 00:00:00,43.1908
2007-06-09 00:00:00,43.1625
2007-06-10 00:00:00,42.854
2007-06-14 00:00:00,42.668
2007-06-15 00:00:00,42.7974
2007-06-16 00:00:00,42.7523
2007-06-19 00:00:00,43.048
2007-06-20 00:00:00,43.143
2007-06-21 00:00:00,43.108
2007-06-22 00:00:00,43.282
2007-06-23 00:00:00,43.4804
2007-06-26 00:00:00,43.6566
2007-06-27 00:00:00,43.3071
2007-06-28 00:00:00,43.2792
2007-06-29 00:00:00,43.6637
2007-06-30 00:00:00,43.6881
2007-07-03 00:00:00,43.6214
2007-07-04 00:00:00,44.0925
2007-07-05 00:00:00,44.0436
2007-07-06 00:00:00,44.0464
2007-07-07 00:00:00,44.1589
2007-07-10 00:00:00,44.2262
2007-07-11 00:00:00,44.0249
2007-07-12 00:00:00,44.0524
2007-07-13 00:00:00,44.1786
2007-07-14 00:00:00,44.4286
2007-07-17 00:00:00,44.4125
2007-07-18 00:00:00,44.4628
2007-07-19 00:00:00,44.4874
2007-07-20 00:00:00,44.355
2007-07-21 00:00:00,44.3153
2007-07-24 00:00:00,44.4413
2007-07-25 00:00:00,44.3613
2007-07-26 00:00:00,44.1424
2007-07-27 00:00:00,43.9333
2007-07-28 00:00:00,43.5708
2007-07-31 00:00:00,43.5062
2007-08-01 00:00:00,43.8191
2007-08-02 00:00:00,43.6591
2007-08-03 00:00:00,43.8517
2007-08-04 00:00:00,44.0793
2007-08-07 00:00:00,44.0064
2007-08-08 00:00:00,44.1195
2007-08-09 00:00:00,43.8278
2007-08-10 00:00:00,44.0443
2007-08-11 00:00:00,43.7746
2007-08-14 00:00:00,43.6961
2007-08-15 00:00:00,43.5341
2007-08-16 00:00:00,43.2308
2007-08-17 00:00:00,43.3116
2007-08-18 00:00:00,42.9883
2007-08-21 00:00:00,43.4253
2007-08-22 00:00:00,43.5946
2007-08-23 00:00:00,43.4112
2007-08-24 00:00:00,43.6585
2007-08-25 00:00:00,43.9343
2007-08-28 00:00:00,44.1396
2007-08-29 00:00:00,43.939
2007-08-30 00:00:00,43.9319
2007-08-31 00:00:00,43.9774
2007-09-01 00:00:00,44.0525
2007-09-04 00:00:00,43.9752
2007-09-05 00:00:00,43.9017
2007-09-06 00:00:00,44.0811
2007-09-07 00:00:00,44.3506
2007-09-08 00:00:00,44.4299
2007-09-11 00:00:00,44.4524
2007-09-12 00:00:00,44.7411
2007-09-13 00:00:00,44.8284
2007-09-14 00:00:00,45.0993
2007-09-15 00:00:00,44.7829
2007-09-18 00:00:00,44.9822
2007-09-19 00:00:00,44.9496
2007-09-20 00:00:00,45.2347
2007-09-21 00:00:00,45.1976
2007-09-22 00:00:00,45.3827
2007-09-25 00:00:00,45.3652
2007-09-26 00:00:00,45.301
2007-09-27 00:00:00,45.2373
2007-09-28 00:00:00,45.4274
2007-09-29 00:00:00,45.8307
2007-10-02 00:00:00,46.136
2007-10-03 00:00:00,46.1377
2007-10-04 00:00:00,45.9144
2007-10-05 00:00:00,45.7517
2007-10-06 00:00:00,45.866
2007-10-09 00:00:00,46.1192
2007-10-10 00:00:00,45.6927
2007-10-11 00:00:00,45.814
2007-10-12 00:00:00,45.9522
2007-10-13 00:00:00,46.0922
2007-10-16 00:00:00,45.997
2007-10-17 00:00:00,46.18
2007-10-18 00:00:00,46.0087
2007-10-19 00:00:00,46.2247
2007-10-20 00:00:00,46.2504
2007-10-23 00:00:00,46.2542
2007-10-24 00:00:00,45.8716
2007-10-25 00:00:00,45.9722
2007-10-26 00:00:00,45.6246
2007-10-27 00:00:00,46.1797
2007-10-30 00:00:00,46.1884
2007-10-31 00:00:00,46.0749
2007-11-01 00:00:00,46.222
2007-11-02 00:00:00,45.9584
2007-11-03 00:00:00,45.5353
2007-11-07 00:00:00,45.9131
2007-11-08 00:00:00,46.193
2007-11-09 00:00:00,46.1317
2007-11-10 00:00:00,46.4784
2007-11-13 00:00:00,45.9544
2007-11-14 00:00:00,45.3461
2007-11-15 00:00:00,45.3954
2007-11-16 00:00:00,45.3353
2007-11-17 00:00:00,44.6073
2007-11-20 00:00:00,44.7582
2007-11-21 00:00:00,44.5748
2007-11-22 00:00:00,45.1803
2007-11-23 00:00:00,44.9614
2007-11-24 00:00:00,45.0259
2007-11-27 00:00:00,45.0018
2007-11-28 00:00:00,44.9116
2007-11-29 00:00:00,44.416
2007-11-30 00:00:00,44.5142
2007-12-01 00:00:00,44.3617
2007-12-04 00:00:00,44.2667
2007-12-05 00:00:00,44.2339
2007-12-06 00:00:00,44.5434
2007-12-07 00:00:00,44.5233
2007-12-08 00:00:00,44.673
2007-12-11 00:00:00,44.7261
2007-12-12 00:00:00,45.0173
2007-12-13 00:00:00,44.9134
2007-12-14 00:00:00,45.1554
2007-12-15 00:00:00,45.0711
2007-12-18 00:00:00,44.6126
2007-12-19 00:00:00,44.4214
2007-12-20 00:00:00,44.2434
2007-12-21 00:00:00,44.3839
2007-12-22 00:00:00,44.3105
2007-12-25 00:00:00,44.3473
2007-12-26 00:00:00,44.3847
2007-12-27 00:00:00,44.4935
2007-12-28 00:00:00,44.4782
2007-12-29 00:00:00,45.0495
2007-12-30 00:00:00,45.3971
2008-01-10 00:00:00,45.5597
2008-01-11 00:00:00,45.5689
2008-01-12 00:00:00,46.1096
2008-01-15 00:00:00,46.1049
2008-01-16 00:00:00,46.1541
2008-01-17 00:00:00,45.7027
2008-01-18 00:00:00,45.1201
2008-01-19 00:00:00,44.7824
2008-01-22 00:00:00,44.9631
2008-01-23 00:00:00,44.4352
2008-01-24 00:00:00,44.8157
2008-01-25 00:00:00,44.7606
2008-01-26 00:00:00,45.1605
2008-01-29 00:00:00,44.7706
2008-01-30 00:00:00,44.7834
2008-01-31 00:00:00,44.9992
2008-02-01 00:00:00,45.0493
2008-02-02 00:00:00,45.1848
2008-02-05 00:00:00,45.1295
2008-02-06 00:00:00,45.3171
2008-02-07 00:00:00,44.7304
2008-02-08 00:00:00,44.5987
2008-02-09 00:00:00,44.6148
2008-02-12 00:00:00,44.8051
2008-02-13 00:00:00,44.8045
2008-02-14 00:00:00,44.8798
2008-02-15 00:00:00,45.0995
2008-02-16 00:00:00,45.4793
2008-02-19 00:00:00,45.6443
2008-02-20 00:00:00,45.7739
2008-02-21 00:00:00,45.8801
2008-02-22 00:00:00,45.9499
2008-02-23 00:00:00,45.9599
2008-02-27 00:00:00,45.9514
2008-02-28 00:00:00,46.3385
2008-02-29 00:00:00,46.2416
2008-03-01 00:00:00,46.3115
2008-03-04 00:00:00,46.0223
2008-03-05 00:00:00,46.4642
2008-03-06 00:00:00,46.4952
2008-03-07 00:00:00,46.715
2008-03-08 00:00:00,46.6627
2008-03-12 00:00:00,46.4629
2008-03-13 00:00:00,46.4655
2008-03-14 00:00:00,46.6129
2008-03-15 00:00:00,46.3706
2008-03-18 00:00:00,46.1556
2008-03-19 00:00:00,46.0149
2008-03-20 00:00:00,46.0182
2008-03-21 00:00:00,45.6586
2008-03-22 00:00:00,45.2057
2008-03-25 00:00:00,45.1012
2008-03-26 00:00:00,45.4608
2008-03-27 00:00:00,45.7198
2008-03-28 00:00:00,46.2207
2008-03-29 00:00:00,46.1697
2008-04-01 00:00:00,46.0711
2008-04-02 00:00:00,45.8878
2008-04-03 00:00:00,45.5703
2008-04-04 00:00:00,45.9746
2008-04-05 00:00:00,46.1299
2008-04-08 00:00:00,46.3018
2008-04-09 00:00:00,46.4996
2008-04-10 00:00:00,46.484
2008-04-11 00:00:00,46.7871
2008-04-12 00:00:00,46.6589
2008-04-15 00:00:00,46.4922
2008-04-16 00:00:00,46.8854
2008-04-17 00:00:00,46.8898
2008-04-18 00:00:00,47.0341
2008-04-19 00:00:00,46.9326
2008-04-22 00:00:00,46.5793
2008-04-23 00:00:00,46.7719
2008-04-24 00:00:00,47.0756
2008-04-25 00:00:00,46.6775
2008-04-26 00:00:00,46.2568
2008-04-29 00:00:00,46.2057
2008-04-30 00:00:00,46.3124
2008-05-01 00:00:00,45.9492
2008-05-05 00:00:00,46.3674
2008-05-06 00:00:00,46.4681
2008-05-07 00:00:00,46.817
2008-05-08 00:00:00,46.7629
2008-05-09 00:00:00,46.4556
2008-05-13 00:00:00,46.6249
2008-05-14 00:00:00,46.9014
2008-05-15 00:00:00,47.0205
2008-05-16 00:00:00,47.1122
2008-05-17 00:00:00,46.8904
2008-05-20 00:00:00,47.2379
2008-05-21 00:00:00,47.3211
2008-05-22 00:00:00,47.3303
2008-05-23 00:00:00,47.4124
2008-05-24 00:00:00,47.0293
2008-05-27 00:00:00,47.0778
2008-05-28 00:00:00,46.957
2008-05-29 00:00:00,47.1138
2008-05-30 00:00:00,46.8335
2008-05-31 00:00:00,46.6071
2008-06-03 00:00:00,46.4513
2008-06-04 00:00:00,46.2286
2008-06-05 00:00:00,46.1483
2008-06-06 00:00:00,46.0751
2008-06-07 00:00:00,46.4313
2008-06-08 00:00:00,46.9069
2008-06-10 00:00:00,46.7838
2008-06-11 00:00:00,46.315
2008-06-12 00:00:00,45.7325
2008-06-17 00:00:00,45.4988
2008-06-18 00:00:00,45.7505
2008-06-19 00:00:00,45.5061
2008-06-20 00:00:00,45.6792
2008-06-21 00:00:00,45.5926
2008-06-24 00:00:00,45.7301
2008-06-25 00:00:00,45.8721
2008-06-26 00:00:00,46.1356
2008-06-27 00:00:00,46.393
2008-06-28 00:00:00,46.3427
2008-07-01 00:00:00,46.2548
2008-07-02 00:00:00,46.1269
2008-07-03 00:00:00,46.0466
2008-07-04 00:00:00,46.1473
2008-07-05 00:00:00,46.2189
2008-07-08 00:00:00,46.2302
2008-07-09 00:00:00,46.0146
2008-07-10 00:00:00,45.656
2008-07-11 00:00:00,45.7856
2008-07-12 00:00:00,45.8261
2008-07-15 00:00:00,45.7518
2008-07-16 00:00:00,45.8485
2008-07-17 00:00:00,45.7828
2008-07-18 00:00:00,45.661
2008-07-19 00:00:00,45.6012
2008-07-22 00:00:00,45.6767
2008-07-23 00:00:00,45.8491
2008-07-24 00:00:00,45.5419
2008-07-25 00:00:00,45.2785
2008-07-26 00:00:00,45.2799
2008-07-29 00:00:00,45.3418
2008-07-30 00:00:00,45.5088
2008-07-31 00:00:00,45.3449
2008-08-01 00:00:00,45.6405
2008-08-02 00:00:00,45.6689
2008-08-05 00:00:00,45.5701
2008-08-06 00:00:00,45.4078
2008-08-07 00:00:00,45.403
2008-08-08 00:00:00,45.4366
2008-08-09 00:00:00,45.2959
2008-08-12 00:00:00,45.7289
2008-08-13 00:00:00,45.2528
2008-08-14 00:00:00,45.1926
2008-08-15 00:00:00,45.164
2008-08-16 00:00:00,45.1937
2008-08-19 00:00:00,45.3322
2008-08-20 00:00:00,45.2275
2008-08-21 00:00:00,45.3824
2008-08-22 00:00:00,45.2521
2008-08-23 00:00:00,45.5345
2008-08-26 00:00:00,45.4424
2008-08-27 00:00:00,45.5951
2008-08-28 00:00:00,45.6605
2008-08-29 00:00:00,45.8034
2008-08-30 00:00:00,45.7713
2008-09-02 00:00:00,45.444
2008-09-03 00:00:00,44.9434
2008-09-04 00:00:00,44.9206
2008-09-05 00:00:00,45.6551
2008-09-06 00:00:00,45.4947
2008-09-09 00:00:00,45.2719
2008-09-10 00:00:00,45.0964
2008-09-11 00:00:00,45.018
2008-09-12 00:00:00,44.55
2008-09-13 00:00:00,44.7111
2008-09-16 00:00:00,44.3676
2008-09-17 00:00:00,44.0952
2008-09-18 00:00:00,44.1623
2008-09-19 00:00:00,43.6159
2008-09-20 00:00:00,43.9033
2008-09-23 00:00:00,44.7691
2008-09-24 00:00:00,45.0522
2008-09-25 00:00:00,44.7436
2008-09-26 00:00:00,44.477
2008-09-27 00:00:00,44.0732
2008-09-30 00:00:00,43.7463
2008-10-01 00:00:00,43.889
2008-10-02 00:00:00,43.7646
2008-10-03 00:00:00,43.3287
2008-10-04 00:00:00,43.06
2008-10-07 00:00:00,42.5471
2008-10-08 00:00:00,42.5331
2008-10-09 00:00:00,42.2869
2008-10-10 00:00:00,42.774
2008-10-11 00:00:00,42.1927
2008-10-14 00:00:00,42.3435
2008-10-15 00:00:00,42.3629
2008-10-16 00:00:00,41.2388
2008-10-17 00:00:00,40.0405
2008-10-18 00:00:00,40.3525
2008-10-21 00:00:00,40.0888
2008-10-22 00:00:00,39.6748
2008-10-23 00:00:00,38.4017
2008-10-24 00:00:00,37.5903
2008-10-25 00:00:00,38.5657
2008-10-28 00:00:00,38.6151
2008-10-29 00:00:00,39.5684
2008-10-30 00:00:00,39.988
2008-10-31 00:00:00,40.7489
2008-11-01 00:00:00,40.2479
2008-11-02 00:00:00,40.3116
2008-11-06 00:00:00,40.1297
2008-11-07 00:00:00,39.6117
2008-11-08 00:00:00,39.5914
2008-11-11 00:00:00,39.6563
2008-11-12 00:00:00,40.0379
2008-11-13 00:00:00,39.5639
2008-11-14 00:00:00,38.6663
2008-11-15 00:00:00,39.4212
2008-11-18 00:00:00,39.5848
2008-11-19 00:00:00,39.0009
2008-11-20 00:00:00,38.9841
2008-11-21 00:00:00,38.8249
2008-11-22 00:00:00,38.7398
2008-11-25 00:00:00,38.7093
2008-11-26 00:00:00,39.4608
2008-11-27 00:00:00,39.1235
2008-11-28 00:00:00,39.409
2008-11-29 00:00:00,40.1349
2008-12-02 00:00:00,39.7888
2008-12-03 00:00:00,38.952
2008-12-04 00:00:00,39.4133
2008-12-05 00:00:00,39.0857
2008-12-06 00:00:00,39.2319
2008-12-09 00:00:00,39.6252
2008-12-10 00:00:00,39.3493
2008-12-11 00:00:00,39.5929
2008-12-12 00:00:00,39.974
2008-12-13 00:00:00,40.2124
2008-12-16 00:00:00,40.4032
2008-12-17 00:00:00,40.0576
2008-12-18 00:00:00,40.678
2008-12-19 00:00:00,41.6678
2008-12-20 00:00:00,40.4892
2008-12-23 00:00:00,40.3198
2008-12-24 00:00:00,40.1888
2008-12-25 00:00:00,40.0968
2008-12-26 00:00:00,40.591
2008-12-27 00:00:00,40.9831
2008-12-30 00:00:00,41.8271
2008-12-31 00:00:00,41.7959
2009-01-01 00:00:00,41.997
2009-01-12 00:00:00,43.663
2009-01-13 00:00:00,43.7659
2009-01-14 00:00:00,44.0363
2009-01-15 00:00:00,44.7905
2009-01-16 00:00:00,44.5171
2009-01-17 00:00:00,46.3268
2009-01-20 00:00:00,48.1027
2009-01-21 00:00:00,47.1882
2009-01-22 00:00:00,45.6897
2009-01-23 00:00:00,47.6842
2009-01-24 00:00:00,46.4959
2009-01-27 00:00:00,47.3646
2009-01-28 00:00:00,49.3345
2009-01-29 00:00:00,49.5954
2009-01-30 00:00:00,51.2398
2009-01-31 00:00:00,51.4314
2009-02-03 00:00:00,51.9676
2009-02-04 00:00:00,51.4314
2009-02-05 00:00:00,52.081
2009-02-06 00:00:00,52.7954
2009-02-07 00:00:00,53.3976
2009-02-10 00:00:00,53.3049
2009-02-11 00:00:00,53.5886
2009-02-12 00:00:00,53.3211
2009-02-13 00:00:00,51.192
2009-02-14 00:00:00,50.7419
2009-02-17 00:00:00,50.3725
2009-02-18 00:00:00,50.8955
2009-02-19 00:00:00,52.0716
2009-02-20 00:00:00,51.6323
2009-02-21 00:00:00,52.0577
2009-02-25 00:00:00,52.5198
2009-02-26 00:00:00,52.5727
2009-02-27 00:00:00,51.9801
2009-02-28 00:00:00,51.2865
2009-03-03 00:00:00,50.2779
2009-03-04 00:00:00,50.8524
2009-03-05 00:00:00,50.3816
2009-03-06 00:00:00,50.8147
2009-03-07 00:00:00,50.8377
2009-03-11 00:00:00,50.1009
2009-03-12 00:00:00,50.3194
2009-03-13 00:00:00,50.6354
2009-03-14 00:00:00,51.2162
2009-03-17 00:00:00,51.4963
2009-03-18 00:00:00,50.6978
2009-03-19 00:00:00,51.0097
2009-03-20 00:00:00,52.2351
2009-03-21 00:00:00,52.9591
2009-03-24 00:00:00,52.9777
2009-03-25 00:00:00,52.6749
2009-03-26 00:00:00,52.4751
2009-03-27 00:00:00,51.5215
2009-03-28 00:00:00,51.5303
2009-03-31 00:00:00,50.7246
2009-04-01 00:00:00,50.2329
2009-04-02 00:00:00,50.1234
2009-04-03 00:00:00,50.7586
2009-04-04 00:00:00,50.7728
2009-04-07 00:00:00,51.1831
2009-04-08 00:00:00,50.5826
2009-04-09 00:00:00,50.0046
2009-04-10 00:00:00,50.4732
2009-04-11 00:00:00,50.403
2009-04-14 00:00:00,50.5149
2009-04-15 00:00:00,50.4331
2009-04-16 00:00:00,49.9592
2009-04-17 00:00:00,50.0201
2009-04-18 00:00:00,49.9428
2009-04-21 00:00:00,49.7546
2009-04-22 00:00:00,50.0525
2009-04-23 00:00:00,50.1409
2009-04-24 00:00:00,50.3642
2009-04-25 00:00:00,50.7405
2009-04-28 00:00:00,50.308
2009-04-29 00:00:00,49.4121
2009-04-30 00:00:00,50.0415
2009-05-01 00:00:00,50.4707
2009-05-05 00:00:00,50.581
2009-05-06 00:00:00,50.2321
2009-05-07 00:00:00,50.0644
2009-05-08 00:00:00,50.4795
2009-05-09 00:00:00,50.5017
2009-05-13 00:00:00,50.1269
2009-05-14 00:00:00,49.8109
2009-05-15 00:00:00,49.1147
2009-05-16 00:00:00,49.3405
2009-05-19 00:00:00,49.3187
2009-05-20 00:00:00,49.7746
2009-05-21 00:00:00,49.4686
2009-05-22 00:00:00,49.1579
2009-05-23 00:00:00,49.0841
2009-05-26 00:00:00,49.0547
2009-05-27 00:00:00,48.7311
2009-05-28 00:00:00,48.8649
2009-05-29 00:00:00,48.3193
2009-05-30 00:00:00,48.3827
2009-06-02 00:00:00,49.5106
2009-06-03 00:00:00,49.1501
2009-06-04 00:00:00,49.2822
2009-06-05 00:00:00,48.943
2009-06-06 00:00:00,48.7436
2009-06-09 00:00:00,48.0429
2009-06-10 00:00:00,48.8694
2009-06-11 00:00:00,49.1142
2009-06-12 00:00:00,48.5441
2009-06-16 00:00:00,48.4048
2009-06-17 00:00:00,48.6071
2009-06-18 00:00:00,48.6888
2009-06-19 00:00:00,49.0433
2009-06-20 00:00:00,48.7202
2009-06-23 00:00:00,48.5679
2009-06-24 00:00:00,48.0646
2009-06-25 00:00:00,48.3298
2009-06-26 00:00:00,48.2044
2009-06-27 00:00:00,48.3761
2009-06-30 00:00:00,48.2586
2009-07-01 00:00:00,48.5242
2009-07-02 00:00:00,48.7784
2009-07-03 00:00:00,49.0354
2009-07-04 00:00:00,48.8152
2009-07-07 00:00:00,48.4893
2009-07-08 00:00:00,48.3365
2009-07-09 00:00:00,48.6818
2009-07-10 00:00:00,48.8927
2009-07-11 00:00:00,48.9544
2009-07-14 00:00:00,50.5369
2009-07-15 00:00:00,50.177
2009-07-16 00:00:00,49.8693
2009-07-17 00:00:00,49.5533
2009-07-18 00:00:00,49.739
2009-07-21 00:00:00,49.4941
2009-07-22 00:00:00,49.4287
2009-07-23 00:00:00,49.2801
2009-07-24 00:00:00,49.597
2009-07-25 00:00:00,49.7002
2009-07-28 00:00:00,49.5579
2009-07-29 00:00:00,49.9325
2009-07-30 00:00:00,50.5376
2009-07-31 00:00:00,51.0489
2009-08-01 00:00:00,50.2602
2009-08-04 00:00:00,51.1065
2009-08-05 00:00:00,51.5087
2009-08-06 00:00:00,51.441
2009-08-07 00:00:00,51.7946
2009-08-08 00:00:00,52.1141
2009-08-11 00:00:00,51.867
2009-08-12 00:00:00,51.3925
2009-08-13 00:00:00,52.268
2009-08-14 00:00:00,53.1861
2009-08-15 00:00:00,52.5313
2009-08-18 00:00:00,52.5443
2009-08-19 00:00:00,52.0722
2009-08-20 00:00:00,51.7646
2009-08-21 00:00:00,52.203
2009-08-22 00:00:00,53.0266
2009-08-25 00:00:00,52.6301
2009-08-26 00:00:00,52.0549
2009-08-27 00:00:00,52.2518
2009-08-28 00:00:00,52.0617
2009-08-29 00:00:00,52.3953
2009-09-01 00:00:00,52.7637
2009-09-02 00:00:00,53.2402
2009-09-03 00:00:00,52.2913
2009-09-04 00:00:00,52.3791
2009-09-05 00:00:00,52.3559
2009-09-08 00:00:00,52.4862
2009-09-09 00:00:00,52.6389
2009-09-10 00:00:00,52.3159
2009-09-11 00:00:00,52.4944
2009-09-12 00:00:00,51.8699
2009-09-15 00:00:00,51.6903
2009-09-16 00:00:00,52.4668
2009-09-17 00:00:00,52.3093
2009-09-18 00:00:00,52.1264
2009-09-19 00:00:00,51.5117
2009-09-22 00:00:00,51.3303
2009-09-23 00:00:00,51.6968
2009-09-24 00:00:00,51.4763
2009-09-25 00:00:00,51.9781
2009-09-26 00:00:00,51.7969
2009-09-29 00:00:00,51.6479
2009-09-30 00:00:00,51.5631
2009-10-01 00:00:00,51.442
2009-10-02 00:00:00,52.0151
2009-10-03 00:00:00,51.6122
2009-10-06 00:00:00,52.0047
2009-10-07 00:00:00,52.2913
2009-10-08 00:00:00,52.3141
2009-10-09 00:00:00,52.4548
2009-10-10 00:00:00,52.2426
2009-10-13 00:00:00,52.3306
2009-10-14 00:00:00,52.2681
2009-10-15 00:00:00,52.8702
2009-10-16 00:00:00,52.9415
2009-10-17 00:00:00,52.5829
2009-10-20 00:00:00,52.4221
2009-10-21 00:00:00,52.5303
2009-10-22 00:00:00,52.1514
2009-10-23 00:00:00,52.3022
2009-10-24 00:00:00,52.4465
2009-10-27 00:00:00,52.1588
2009-10-28 00:00:00,51.5919
2009-10-29 00:00:00,51.5166
2009-10-30 00:00:00,51.4583
2009-10-31 00:00:00,51.3212
2009-11-03 00:00:00,51.099
2009-11-04 00:00:00,50.5485
2009-11-06 00:00:00,51.0523
2009-11-07 00:00:00,51.1081
2009-11-10 00:00:00,51.2546
2009-11-11 00:00:00,51.3942
2009-11-12 00:00:00,51.6376
2009-11-13 00:00:00,51.2012
2009-11-14 00:00:00,51.2022
2009-11-17 00:00:00,51.499
2009-11-18 00:00:00,51.3562
2009-11-19 00:00:00,51.3277
2009-11-20 00:00:00,50.9435
2009-11-21 00:00:00,51.1829
2009-11-24 00:00:00,51.4711
2009-11-25 00:00:00,51.3805
2009-11-26 00:00:00,51.5025
2009-11-27 00:00:00,51.4085
2009-11-28 00:00:00,51.8545
2009-12-01 00:00:00,51.4992
2009-12-02 00:00:00,51.693
2009-12-03 00:00:00,51.9135
2009-12-04 00:00:00,52.4448
2009-12-05 00:00:00,51.8107
2009-12-08 00:00:00,51.7813
2009-12-09 00:00:00,52.6944
2009-12-10 00:00:00,53.3314
2009-12-11 00:00:00,53.1466
2009-12-12 00:00:00,52.6796
2009-12-15 00:00:00,52.0485
2009-12-16 00:00:00,51.5345
2009-12-17 00:00:00,52.1002
2009-12-18 00:00:00,52.3163
2009-12-19 00:00:00,52.6871
2009-12-22 00:00:00,52.1212
2009-12-23 00:00:00,52.1443
2009-12-24 00:00:00,51.9364
2009-12-25 00:00:00,51.523
2009-12-26 00:00:00,50.7688
2009-12-29 00:00:00,51.0033
2009-12-30 00:00:00,51.7818
2009-12-31 00:00:00,52.0913
2010-01-01 00:00:00,52.2586
2010-01-12 00:00:00,52.2863
2010-01-13 00:00:00,52.2061
2010-01-14 00:00:00,52.3746
2010-01-15 00:00:00,52.278
2010-01-16 00:00:00,52.2405
2010-01-19 00:00:00,52.2801
2010-01-20 00:00:00,52.1683
2010-01-21 00:00:00,51.6959
2010-01-22 00:00:00,51.4628
2010-01-23 00:00:00,51.4429
2010-01-26 00:00:00,51.7712
2010-01-27 00:00:00,51.8022
2010-01-28 00:00:00,51.5637
2010-01-29 00:00:00,52.0362
2010-01-30 00:00:00,51.8446
2010-02-02 00:00:00,51.4097
2010-02-03 00:00:00,51.4954
2010-02-04 00:00:00,51.2679
2010-02-05 00:00:00,50.9421
2010-02-06 00:00:00,50.7413
2010-02-09 00:00:00,51.2285
2010-02-10 00:00:00,51.1674
2010-02-11 00:00:00,51.2361
2010-02-12 00:00:00,51.1226
2010-02-13 00:00:00,51.0253
2010-02-16 00:00:00,51.014
2010-02-17 00:00:00,51.1725
2010-02-18 00:00:00,51.3659
2010-02-19 00:00:00,50.9963
2010-02-20 00:00:00,50.1439
2010-02-25 00:00:00,50.6825
2010-02-26 00:00:00,50.4018
2010-02-27 00:00:00,50.5457
2010-02-28 00:00:00,50.663
2010-03-02 00:00:00,50.6558
2010-03-03 00:00:00,50.2614
2010-03-04 00:00:00,50.1792
2010-03-05 00:00:00,50.4017
2010-03-06 00:00:00,50.3622
2010-03-10 00:00:00,50.2659
2010-03-11 00:00:00,50.1508
2010-03-12 00:00:00,50.199
2010-03-13 00:00:00,50.305
2010-03-16 00:00:00,50.292
2010-03-17 00:00:00,50.1683
2010-03-18 00:00:00,50.2145
2010-03-19 00:00:00,50.051
2010-03-20 00:00:00,50.0128
2010-03-23 00:00:00,49.4429
2010-03-24 00:00:00,49.4724
2010-03-25 00:00:00,49.6132
2010-03-26 00:00:00,49.0145
2010-03-27 00:00:00,48.7339
2010-03-30 00:00:00,49.3002
2010-03-31 00:00:00,49.3791
2010-04-01 00:00:00,49.299
2010-04-02 00:00:00,49.5571
2010-04-03 00:00:00,49.3238
2010-04-06 00:00:00,49.0796
2010-04-07 00:00:00,49.0993
2010-04-08 00:00:00,49.1543
2010-04-09 00:00:00,49.0586
2010-04-10 00:00:00,49.4639
2010-04-13 00:00:00,49.1815
2010-04-14 00:00:00,49.3244
2010-04-15 00:00:00,49.4373
2010-04-16 00:00:00,49.4015
2010-04-17 00:00:00,49.46
2010-04-20 00:00:00,49.1439
2010-04-21 00:00:00,49.3214
2010-04-22 00:00:00,49.3103
